104:	0.9999999883187511	0.5214788440232554	0.7223886101618014	0.9071356941120965	0.9900642716253876	0.9217648207636737	0.960449915112011	0.6572555637296545	0.4437848549261295	
119:	0.9999999877006288	0.5250141612877921	0.7534534152474983	0.906698725986733	0.9888420750161327	0.9207649085824452	0.9372075399961421	0.6782034405324825	0.45258428094248293	
134:	0.9999999925446889	0.5184645216931741	0.8105509040090773	0.8892806759965483	0.9847564793389941	0.8968997496713407	0.915509034004161	0.6796939137373021	0.45927019792259055	
14:	1.0	0.0032694022428421746	0.17518052805668463	0.04531590926584113	0.028433075001630833	0.5663685377312716	0.44066102473508745	0.09701880985466892	0.0319320821131348	
149:	0.9999999918256487	0.5195007526685321	0.8204908571293745	0.8690873539227026	0.9914140308534026	0.9055119774896632	0.9156298301901136	0.7788409562905629	0.46264354106610417	
164:	0.9999999894288482	0.5218492567728437	0.7939323865326624	0.8780405045344085	0.9908497113714774	0.9205344388661562	0.9147005201237542	0.7279445120834169	0.4669677445497462	
179:	0.9999999902614211	0.5224580266235997	0.8142595980911659	0.8654620364860252	0.9824735623566562	0.9150305643346575	0.9304181849704217	0.7715131864093598	0.4705821278990892	
194:	0.9999999901226588	0.5227144304785148	0.8240737742248666	0.8571866429703576	0.9777993937522645	0.8797905967159877	0.930513587076828	0.7508531544448207	0.47661302294049945	
209:	0.9999999850136894	0.5245569444018067	0.8216172881605764	0.863879764956772	0.9847233377373408	0.8809995112406513	0.929103672614804	0.7741799659892995	0.48162658222137933	
224:	0.9999999901352736	0.5193109436136074	0.8277211049971757	0.8558000002020881	0.9723585502748137	0.8689220147410398	0.8971974380779518	0.798558072135562	0.4806281957739875	
239:	0.9999999897694462	0.5211241147820912	0.8100743833673063	0.8509749666219035	0.9605679085456506	0.8845188910935922	0.9069182666552761	0.8127658942830626	0.4808379288577529	
254:	0.9999999871329656	0.5234729662458733	0.811877974063631	0.8341113041002284	0.9656637089340775	0.8896145976472783	0.9156384129467464	0.8039293038908136	0.48408076623129465	
269:	0.9999999920022551	0.5257481819612009	0.8084600530888038	0.8450416900871923	0.9687881122568928	0.8642203326263125	0.909215466733332	0.8104620621002541	0.4843004984515054	
284:	0.999999991421977	0.5256347887162809	0.7801273276660808	0.8242280163525274	0.961266736183217	0.8779083225146803	0.9082354386237563	0.7732790340506841	0.4865196399083213	
29:	0.999999993995384	0.4833847709370669	0.20263044639239236	0.4409909844020056	0.8173250259167303	0.35426862005834225	0.606638109608302	0.5263113425396106	0.10338613464718774	
299:	0.9999999945882767	0.5222190027829832	0.8128947950828643	0.8488752598737282	0.9692410972509434	0.844193428540356	0.8906476926330537	0.8243061383312972	0.4911775083264346	
314:	0.9999999886467343	0.5252555847735632	0.8049423707414557	0.8274916230244611	0.9444095387471416	0.8604182295698337	0.912888281449439	0.7989218390051019	0.4941342877900159	
329:	0.999999989441463	0.5225728047587884	0.8197145252000718	0.8264281314706046	0.9526884931357449	0.8560098793519237	0.9078934638367759	0.8432882042662807	0.502860737515505	
344:	0.9999999909930759	0.5234642973463371	0.808135928587308	0.807736623586801	0.9413783480566015	0.8647089590029742	0.9024808238896113	0.8506285358295239	0.5102309429645538	
359:	0.9999999901478883	0.5248859883553136	0.8029545242256588	0.8117386673146455	0.9595573833695165	0.8325383379850438	0.9043291533592517	0.8390539765231824	0.5181595726681765	
374:	0.9999999881169153	0.5258752329734268	0.7897699730863016	0.7943054256300447	0.9529517202970212	0.833178812826752	0.8839595269904565	0.8248598511193795	0.5308637127485225	
389:	0.9999999886845785	0.5233209572361891	0.7716693707117959	0.7871388368631796	0.9473029349468373	0.8458233840188022	0.8822273735615311	0.8464885391318608	0.5394307530178595	
404:	0.9999999926077626	0.5236994977981325	0.8174384855498713	0.7993503820580781	0.9528761961409654	0.8396471481979209	0.87544183960352	0.8098700564689737	0.547469867360655	
419:	0.9999999924816152	0.5249919614022371	0.8043996409701292	0.7878711581356311	0.9323476880315751	0.8241287662427892	0.8874852332709328	0.8622780247340127	0.557753461429051	
434:	0.9999999920527141	0.5252697940099808	0.8069873209699752	0.7783488498194507	0.9303632871751432	0.8062060332929015	0.8681513184088248	0.8707751623411027	0.5640926685472014	
44:	0.9999999989403618	0.5018541994107464	0.4013092025278737	0.5808617396203298	0.858235769688137	0.7578806589330945	0.8183017766854119	0.5418830659402111	0.2122539679903202	
449:	0.999999988659349	0.5243471563083154	0.8091258428809504	0.765280413662315	0.955947244526848	0.801412433675988	0.8923302769282507	0.8603905471859785	0.572669483013254	
464:	0.9999999901983473	0.5257093235046144	0.7981997849070837	0.7764278284487901	0.9512519647835423	0.8149402819676373	0.8880632342705651	0.8256012983044619	0.576896160071489	
479:	0.99999999055156	0.5250644585127553	0.8079298523841081	0.7822049250363042	0.9504046364814516	0.7855561160284376	0.8780353656836919	0.8598820309474986	0.5849444545009149	
494:	0.9999999911949118	0.5248032630940593	0.80271944355397	0.7666196353725655	0.9408676199055223	0.811461765923828	0.8874848524792485	0.8611427985423457	0.5893856490352166	
59:	0.9999999840045102	0.5352335218273143	0.4633838142667498	0.6638427379143932	0.9151646332576792	0.8511981719763821	0.895931274726908	0.7047876017434257	0.3374900224915257	
74:	0.99999999297359	0.521667528751666	0.6013802867970138	0.7752522998795939	0.9892367344873922	0.8276585953576224	0.8987862202162465	0.7126686883161938	0.3716517831850304	
89:	0.9999999868049824	0.5229432436902687	0.6808439243092108	0.8492150576530941	0.976735218757044	0.8796677437661186	0.9004742596199904	0.6863903594143176	0.41552292917140576	
